[2020-08-28 04:02:40.776] Starting up round ID .
 - -------------------------
[2020-08-28 04:13:33.535] Logs from logging subsystem:
 - (2020-08-28 01:12:01) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:03) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:03) ATTACK: *no key*/(coder monkey (863)) has suffered: Third Degree Burns to chest | Damage: 22(rolled 75/75.7516) | WB: -20 | BWB: 10 (Space (101, 64, 3))
 - (2020-08-28 01:12:03) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:05) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:05) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:07) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:07) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:09) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:09) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:11) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:11) ATTACK: *no key*/(coder monkey (863)) has suffered: Second Degree Burns to right arm | Damage: 12(rolled 31/32.423) (Space (101, 64, 3))
 - (2020-08-28 01:12:11) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:13) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:13) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:15) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:15) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:17) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:17) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:18) ATTACK: *no key*/(Jo Jo Bobo Bo) has suffered: Second Degree Burns to chest | Damage: 10.8(rolled 26/27.9765) (Unexplored Location (203, 119, 8))
 - (2020-08-28 01:12:18) ATTACK: *no key*/(Jo Jo Bobo Bo) has suffered: Rib Dislocation to chest | Damage: 8.8(rolled 2/21.0027) (Unexplored Location (203, 119, 8))
 - (2020-08-28 01:12:19) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:19) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:20) ATTACK: *no key*/(Rokur Hurst) has suffered: Second Degree Burns to right hand | Damage: 10.8(rolled 26/27.9765) (Small Freighter (63, 73, 3))
 - (2020-08-28 01:12:21) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:21) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:23) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:23) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:25) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:25) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:27) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:27) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:29) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:29) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:31) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:31) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:33) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:33) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:35) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:35) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:37) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:37) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:39) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:39) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:41) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:41) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:43) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:43) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:45) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:45) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:47) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:47) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:48) ATTACK: *no key*/(Jo Jo Bobo Bo) has suffered: Hairline Fracture to chest | Damage: 8.8(rolled 12/21.0027) (Unexplored Location (203, 119, 8))
 - (2020-08-28 01:12:49) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:49) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:51) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:51) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:52) ATTACK: *no key*/(Rokur Hurst) has suffered: Second Degree Burns to chest | Damage: 10.8(rolled 27/27.9765) (Small Freighter (63, 73, 3))
 - (2020-08-28 01:12:53) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:53) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:55) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:55) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:57) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:57) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:12:59) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:12:59) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:01) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:01) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:03) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:03) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:05) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:05) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:07) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:07) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:09) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:09) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:10) ATTACK: *no key*/(Rokur Hurst) has suffered: Rib Dislocation to chest | Damage: 9.9(rolled 9/24.7679) (Small Freighter (63, 73, 3))
 - (2020-08-28 01:13:11) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:11) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:13) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:13) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:14) ATTACK: *no key*/(Jo Jo Bobo Bo) has suffered: Third Degree Burns to chest | Damage: 10.8(rolled 17/27.9765) (Unexplored Location (203, 119, 8))
 - (2020-08-28 01:13:15) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:15) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:17) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:17) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:18) ATTACK: *no key*/(Rokur Hurst) has suffered: Hairline Fracture to chest | Damage: 9.9(rolled 22/24.7679) (Small Freighter (63, 73, 3))
 - (2020-08-28 01:13:19) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:19) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:21) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:21) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:23) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:23) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:24) ATTACK: *no key*/(Topcake) has suffered: Second Degree Burns to right foot | Damage: 10.8(rolled 26/27.9765) (Unexplored Location (201, 122, 8))
 - (2020-08-28 01:13:25) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:25) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:27) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:27) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:29) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:29) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:31) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:31) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:33) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
[2020-08-28 04:14:13.445] Logs from logging subsystem:
 - (2020-08-28 01:13:33) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:35) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:35) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:37) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:37) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:39) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:39) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:41) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:41) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:43) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:43) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:45) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:45) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:47) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:47) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:49) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:49) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:50) ATTACK: *no key*/(Skylar Clark) has suffered: Third Degree Burns to chest | Damage: 10.8(rolled 20/27.9765) (Small Freighter (56, 75, 3))
 - (2020-08-28 01:13:51) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:51) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:53) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:53) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:55) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:55) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:57) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:57) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:13:59) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:13:59) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:01) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:01) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:02) ATTACK: *no key*/(Rokur Hurst) has suffered: Third Degree Burns to chest | Damage: 10.8(rolled 20/27.9765) (Small Freighter (63, 73, 3))
 - (2020-08-28 01:14:03) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:03) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:04) ATTACK: *no key*/(Sprinkledinkle) has suffered: Second Degree Burns to groin | Damage: 10.8(rolled 26/27.9765) (Unexplored Location (200, 120, 8))
 - (2020-08-28 01:14:05) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:05) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:07) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:07) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:09) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 100)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:09) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
 - (2020-08-28 01:14:11) ATTACK: [turret] has fired at *no key*/(coder monkey (863)) with [laser] from Space (NEWHP: 99)  (Syndicate Drop Ship (105, 63, 3))
 - (2020-08-28 01:14:11) ATTACK: *no key*/(coder monkey (863)) has been shot by the turret with the laser (Space (101, 64, 3))
